REGION,TECHNOLOGY,YEAR,VALUE
RE1,DEMTRAGSLTAX,2025,0.0
RE1,DEMTRAGSLTAX,2026,0.0
RE1,DEMTRAGSLTAX,2027,0.0
RE1,DEMTRAGSLTAX,2028,0.0
RE1,DEMTRAGSLTAX,2029,0.0
RE1,DEMTRAGSLTAX,2030,0.0
RE1,DEMTRAGSLTAX,2031,0.0
RE1,DEMTRAGSLTAX,2032,0.0
RE1,DEMTRAGSLTAX,2033,0.0
RE1,DEMTRAGSLTAX,2034,0.0
RE1,DEMTRAGSLTAX,2035,0.0
RE1,DEMTRAGSLTAX,2036,0.0
RE1,DEMTRAGSLTAX,2037,0.0
RE1,DEMTRAGSLTAX,2038,0.0
RE1,DEMTRAGSLTAX,2039,0.0
RE1,DEMTRAGSLTAX,2040,0.0
RE1,DEMTRAGSLTAX,2041,0.0
RE1,DEMTRAGSLTAX,2042,0.0
RE1,DEMTRAGSLTAX,2043,0.0
RE1,DEMTRAGSLTAX,2044,0.0
RE1,DEMTRAGSLTAX,2045,0.0
RE1,DEMTRAGSLTAX,2046,0.0
RE1,DEMTRAGSLTAX,2047,0.0
RE1,DEMTRAGSLTAX,2048,0.0
RE1,DEMTRAGSLTAX,2049,0.0
RE1,DEMTRAGSLTAX,2050,0.0
RE1,DEMTRAGSLTAX,2051,0.0
RE1,DEMTRAGSLTAX,2052,0.0
RE1,DEMTRAGSLTAX,2053,0.0
RE1,DEMTRAGSLTAX,2054,0.0
RE1,DEMTRADSLTAX,2022,0.0
RE1,DEMTRADSLTAX,2023,0.0
RE1,DEMTRADSLTAX,2024,0.0
RE1,DEMTRADSLTAX,2025,0.0
RE1,DEMTRADSLTAX,2026,0.0
RE1,DEMTRADSLTAX,2027,0.0
RE1,DEMTRADSLTAX,2028,0.0
RE1,DEMTRADSLTAX,2029,0.0
RE1,DEMTRADSLTAX,2030,0.0
RE1,DEMTRADSLTAX,2031,0.0
RE1,DEMTRADSLTAX,2032,0.0
RE1,DEMTRADSLTAX,2033,0.0
RE1,DEMTRADSLTAX,2034,0.0
RE1,DEMTRADSLTAX,2035,0.0
RE1,DEMTRADSLTAX,2036,0.0
RE1,DEMTRADSLTAX,2037,0.0
RE1,DEMTRADSLTAX,2038,0.0
RE1,DEMTRADSLTAX,2039,0.0
RE1,DEMTRADSLTAX,2040,0.0
RE1,DEMTRADSLTAX,2041,0.0
RE1,DEMTRADSLTAX,2042,0.0
RE1,DEMTRADSLTAX,2043,0.0
RE1,DEMTRADSLTAX,2044,0.0
RE1,DEMTRADSLTAX,2045,0.0
RE1,DEMTRADSLTAX,2046,0.0
RE1,DEMTRADSLTAX,2047,0.0
RE1,DEMTRADSLTAX,2048,0.0
RE1,DEMTRADSLTAX,2049,0.0
RE1,DEMTRADSLTAX,2050,0.0
RE1,DEMTRADSLTAX,2051,0.0
RE1,DEMTRADSLTAX,2052,0.0
RE1,DEMTRADSLTAX,2053,0.0
RE1,DEMTRADSLTAX,2054,0.0
RE1,DEMTRANGSTAX,2022,0.0
RE1,DEMTRANGSTAX,2023,0.0
RE1,DEMTRANGSTAX,2024,0.0
RE1,DEMTRANGSTAX,2025,0.0
RE1,DEMTRANGSTAX,2026,0.0
RE1,DEMTRANGSTAX,2027,0.0
RE1,DEMTRANGSTAX,2028,0.0
RE1,DEMTRANGSTAX,2029,0.0
RE1,DEMTRANGSTAX,2030,0.0
RE1,DEMTRANGSTAX,2031,0.0
RE1,DEMTRANGSTAX,2032,0.0
RE1,DEMTRANGSTAX,2033,0.0
RE1,DEMTRANGSTAX,2034,0.0
RE1,DEMTRANGSTAX,2035,0.0
RE1,DEMTRANGSTAX,2036,0.0
RE1,DEMTRANGSTAX,2037,0.0
RE1,DEMTRANGSTAX,2038,0.0
RE1,DEMTRANGSTAX,2039,0.0
RE1,DEMTRANGSTAX,2040,0.0
RE1,DEMTRANGSTAX,2041,0.0
RE1,DEMTRANGSTAX,2042,0.0
RE1,DEMTRANGSTAX,2043,0.0
RE1,DEMTRANGSTAX,2044,0.0
RE1,DEMTRANGSTAX,2045,0.0
RE1,DEMTRANGSTAX,2046,0.0
RE1,DEMTRANGSTAX,2047,0.0
RE1,DEMTRANGSTAX,2048,0.0
RE1,DEMTRANGSTAX,2049,0.0
RE1,DEMTRANGSTAX,2050,0.0
RE1,DEMTRANGSTAX,2051,0.0
RE1,DEMTRANGSTAX,2052,0.0
RE1,DEMTRANGSTAX,2053,0.0
RE1,DEMTRANGSTAX,2054,0.0
RE1,DEMTRAELCTAX,2022,0.0
RE1,DEMTRAELCTAX,2023,0.0
RE1,DEMTRAELCTAX,2024,0.0
RE1,DEMTRAELCTAX,2025,0.0
RE1,DEMTRAELCTAX,2026,0.0
RE1,DEMTRAELCTAX,2027,0.0
RE1,DEMTRAELCTAX,2028,0.0
RE1,DEMTRAELCTAX,2029,0.0
RE1,DEMTRAELCTAX,2030,0.0
RE1,DEMTRAELCTAX,2031,0.0
RE1,DEMTRAELCTAX,2032,0.0
RE1,DEMTRAELCTAX,2033,0.0
RE1,DEMTRAELCTAX,2034,0.0
RE1,DEMTRAELCTAX,2035,0.0
RE1,DEMTRAELCTAX,2036,0.0
RE1,DEMTRAELCTAX,2037,0.0
RE1,DEMTRAELCTAX,2038,0.0
RE1,DEMTRAELCTAX,2039,0.0
RE1,DEMTRAELCTAX,2040,0.0
RE1,DEMTRAELCTAX,2041,0.0
RE1,DEMTRAELCTAX,2042,0.0
RE1,DEMTRAELCTAX,2043,0.0
RE1,DEMTRAELCTAX,2044,0.0
RE1,DEMTRAELCTAX,2045,0.0
RE1,DEMTRAELCTAX,2046,0.0
RE1,DEMTRAELCTAX,2047,0.0
RE1,DEMTRAELCTAX,2048,0.0
RE1,DEMTRAELCTAX,2049,0.0
RE1,DEMTRAELCTAX,2050,0.0
RE1,DEMTRAELCTAX,2051,0.0
RE1,DEMTRAELCTAX,2052,0.0
RE1,DEMTRAELCTAX,2053,0.0
RE1,DEMTRAELCTAX,2054,0.0
RE1,DEMTRAPHEVTAX,2022,0.0
RE1,DEMTRAPHEVTAX,2023,0.0
RE1,DEMTRAPHEVTAX,2024,0.0
RE1,DEMTRAPHEVTAX,2025,0.0
RE1,DEMTRAPHEVTAX,2026,0.0
RE1,DEMTRAPHEVTAX,2027,0.0
RE1,DEMTRAPHEVTAX,2028,0.0
RE1,DEMTRAPHEVTAX,2029,0.0
RE1,DEMTRAPHEVTAX,2030,0.0
RE1,DEMTRAPHEVTAX,2031,0.0
RE1,DEMTRAPHEVTAX,2032,0.0
RE1,DEMTRAPHEVTAX,2033,0.0
RE1,DEMTRAPHEVTAX,2034,0.0
RE1,DEMTRAPHEVTAX,2035,0.0
RE1,DEMTRAPHEVTAX,2036,0.0
RE1,DEMTRAPHEVTAX,2037,0.0
RE1,DEMTRAPHEVTAX,2038,0.0
RE1,DEMTRAPHEVTAX,2039,0.0
RE1,DEMTRAPHEVTAX,2040,0.0
RE1,DEMTRAPHEVTAX,2041,0.0
RE1,DEMTRAPHEVTAX,2042,0.0
RE1,DEMTRAPHEVTAX,2043,0.0
RE1,DEMTRAPHEVTAX,2044,0.0
RE1,DEMTRAPHEVTAX,2045,0.0
RE1,DEMTRAPHEVTAX,2046,0.0
RE1,DEMTRAPHEVTAX,2047,0.0
RE1,DEMTRAPHEVTAX,2048,0.0
RE1,DEMTRAPHEVTAX,2049,0.0
RE1,DEMTRAPHEVTAX,2050,0.0
RE1,DEMTRAPHEVTAX,2051,0.0
RE1,DEMTRAPHEVTAX,2052,0.0
RE1,DEMTRAPHEVTAX,2053,0.0
RE1,DEMTRAPHEVTAX,2054,0.0
RE1,DEMTRAHDGTAX,2022,0.0
RE1,DEMTRAHDGTAX,2023,0.0
RE1,DEMTRAHDGTAX,2024,0.0
RE1,DEMTRAHDGTAX,2025,0.0
RE1,DEMTRAHDGTAX,2026,0.0
RE1,DEMTRAHDGTAX,2027,0.0
RE1,DEMTRAHDGTAX,2028,0.0
RE1,DEMTRAHDGTAX,2029,0.0
RE1,DEMTRAHDGTAX,2030,0.0
RE1,DEMTRAHDGTAX,2031,0.0
RE1,DEMTRAHDGTAX,2032,0.0
RE1,DEMTRAHDGTAX,2033,0.0
RE1,DEMTRAHDGTAX,2034,0.0
RE1,DEMTRAHDGTAX,2035,0.0
RE1,DEMTRAHDGTAX,2036,0.0
RE1,DEMTRAHDGTAX,2037,0.0
RE1,DEMTRAHDGTAX,2038,0.0
RE1,DEMTRAHDGTAX,2039,0.0
RE1,DEMTRAHDGTAX,2040,0.0
RE1,DEMTRAHDGTAX,2041,0.0
RE1,DEMTRAHDGTAX,2042,0.0
RE1,DEMTRAHDGTAX,2043,0.0
RE1,DEMTRAHDGTAX,2044,0.0
RE1,DEMTRAHDGTAX,2045,0.0
RE1,DEMTRAHDGTAX,2046,0.0
RE1,DEMTRAHDGTAX,2047,0.0
RE1,DEMTRAHDGTAX,2048,0.0
RE1,DEMTRAHDGTAX,2049,0.0
RE1,DEMTRAHDGTAX,2050,0.0
RE1,DEMTRAHDGTAX,2051,0.0
RE1,DEMTRAHDGTAX,2052,0.0
RE1,DEMTRAHDGTAX,2053,0.0
RE1,DEMTRAHDGTAX,2054,0.0
RE1,DEMTRAGSLMIC,2022,0.0
RE1,DEMTRAGSLMIC,2023,0.0
RE1,DEMTRAGSLMIC,2024,0.0
RE1,DEMTRAGSLMIC,2025,0.0
RE1,DEMTRAGSLMIC,2026,0.0
RE1,DEMTRAGSLMIC,2027,0.0
RE1,DEMTRAGSLMIC,2028,0.0
RE1,DEMTRAGSLMIC,2029,0.0
RE1,DEMTRAGSLMIC,2030,0.0
RE1,DEMTRAGSLMIC,2031,0.0
RE1,DEMTRAGSLMIC,2032,0.0
RE1,DEMTRAGSLMIC,2033,0.0
RE1,DEMTRAGSLMIC,2034,0.0
RE1,DEMTRAGSLMIC,2035,0.0
RE1,DEMTRAGSLMIC,2036,0.0
RE1,DEMTRAGSLMIC,2037,0.0
RE1,DEMTRAGSLMIC,2038,0.0
RE1,DEMTRAGSLMIC,2039,0.0
RE1,DEMTRAGSLMIC,2040,0.0
RE1,DEMTRAGSLMIC,2041,0.0
RE1,DEMTRAGSLMIC,2042,0.0
RE1,DEMTRAGSLMIC,2043,0.0
RE1,DEMTRAGSLMIC,2044,0.0
RE1,DEMTRAGSLMIC,2045,0.0
RE1,DEMTRAGSLMIC,2046,0.0
RE1,DEMTRAGSLMIC,2047,0.0
RE1,DEMTRAGSLMIC,2048,0.0
RE1,DEMTRAGSLMIC,2049,0.0
RE1,DEMTRAGSLMIC,2050,0.0
RE1,DEMTRAGSLMIC,2051,0.0
RE1,DEMTRAGSLMIC,2052,0.0
RE1,DEMTRAGSLMIC,2053,0.0
RE1,DEMTRAGSLMIC,2054,0.0
RE1,DEMTRADSLMIC,2022,0.0
RE1,DEMTRADSLMIC,2023,0.0
RE1,DEMTRADSLMIC,2024,0.0
RE1,DEMTRADSLMIC,2025,0.0
RE1,DEMTRADSLMIC,2026,0.0
RE1,DEMTRADSLMIC,2027,0.0
RE1,DEMTRADSLMIC,2028,0.0
RE1,DEMTRADSLMIC,2029,0.0
RE1,DEMTRADSLMIC,2030,0.0
RE1,DEMTRADSLMIC,2031,0.0
RE1,DEMTRADSLMIC,2032,0.0
RE1,DEMTRADSLMIC,2033,0.0
RE1,DEMTRADSLMIC,2034,0.0
RE1,DEMTRADSLMIC,2035,0.0
RE1,DEMTRADSLMIC,2036,0.0
RE1,DEMTRADSLMIC,2037,0.0
RE1,DEMTRADSLMIC,2038,0.0
RE1,DEMTRADSLMIC,2039,0.0
RE1,DEMTRADSLMIC,2040,0.0
RE1,DEMTRADSLMIC,2041,0.0
RE1,DEMTRADSLMIC,2042,0.0
RE1,DEMTRADSLMIC,2043,0.0
RE1,DEMTRADSLMIC,2044,0.0
RE1,DEMTRADSLMIC,2045,0.0
RE1,DEMTRADSLMIC,2046,0.0
RE1,DEMTRADSLMIC,2047,0.0
RE1,DEMTRADSLMIC,2048,0.0
RE1,DEMTRADSLMIC,2049,0.0
RE1,DEMTRADSLMIC,2050,0.0
RE1,DEMTRADSLMIC,2051,0.0
RE1,DEMTRADSLMIC,2052,0.0
RE1,DEMTRADSLMIC,2053,0.0
RE1,DEMTRADSLMIC,2054,0.0
RE1,DEMTRANGSMIC,2022,0.0
RE1,DEMTRANGSMIC,2023,0.0
RE1,DEMTRANGSMIC,2024,0.0
RE1,DEMTRANGSMIC,2025,0.0
RE1,DEMTRANGSMIC,2026,0.0
RE1,DEMTRANGSMIC,2027,0.0
RE1,DEMTRANGSMIC,2028,0.0
RE1,DEMTRANGSMIC,2029,0.0
RE1,DEMTRANGSMIC,2030,0.0
RE1,DEMTRANGSMIC,2031,0.0
RE1,DEMTRANGSMIC,2032,0.0
RE1,DEMTRANGSMIC,2033,0.0
RE1,DEMTRANGSMIC,2034,0.0
RE1,DEMTRANGSMIC,2035,0.0
RE1,DEMTRANGSMIC,2036,0.0
RE1,DEMTRANGSMIC,2037,0.0
RE1,DEMTRANGSMIC,2038,0.0
RE1,DEMTRANGSMIC,2039,0.0
RE1,DEMTRANGSMIC,2040,0.0
RE1,DEMTRANGSMIC,2041,0.0
RE1,DEMTRANGSMIC,2042,0.0
RE1,DEMTRANGSMIC,2043,0.0
RE1,DEMTRANGSMIC,2044,0.0
RE1,DEMTRANGSMIC,2045,0.0
RE1,DEMTRANGSMIC,2046,0.0
RE1,DEMTRANGSMIC,2047,0.0
RE1,DEMTRANGSMIC,2048,0.0
RE1,DEMTRANGSMIC,2049,0.0
RE1,DEMTRANGSMIC,2050,0.0
RE1,DEMTRANGSMIC,2051,0.0
RE1,DEMTRANGSMIC,2052,0.0
RE1,DEMTRANGSMIC,2053,0.0
RE1,DEMTRANGSMIC,2054,0.0
RE1,DEMTRAELCMIC,2022,0.0
RE1,DEMTRAELCMIC,2023,0.0
RE1,DEMTRAELCMIC,2024,0.0
RE1,DEMTRAELCMIC,2025,0.0
RE1,DEMTRAELCMIC,2026,0.0
RE1,DEMTRAELCMIC,2027,0.0
RE1,DEMTRAELCMIC,2028,0.0
RE1,DEMTRAELCMIC,2029,0.0
RE1,DEMTRAELCMIC,2030,0.0
RE1,DEMTRAELCMIC,2031,0.0
RE1,DEMTRAELCMIC,2032,0.0
RE1,DEMTRAELCMIC,2033,0.0
RE1,DEMTRAELCMIC,2034,0.0
RE1,DEMTRAELCMIC,2035,0.0
RE1,DEMTRAELCMIC,2036,0.0
RE1,DEMTRAELCMIC,2037,0.0
RE1,DEMTRAELCMIC,2038,0.0
RE1,DEMTRAELCMIC,2039,0.0
RE1,DEMTRAELCMIC,2040,0.0
RE1,DEMTRAELCMIC,2041,0.0
RE1,DEMTRAELCMIC,2042,0.0
RE1,DEMTRAELCMIC,2043,0.0
RE1,DEMTRAELCMIC,2044,0.0
RE1,DEMTRAELCMIC,2045,0.0
RE1,DEMTRAELCMIC,2046,0.0
RE1,DEMTRAELCMIC,2047,0.0
RE1,DEMTRAELCMIC,2048,0.0
RE1,DEMTRAELCMIC,2049,0.0
RE1,DEMTRAELCMIC,2050,0.0
RE1,DEMTRAELCMIC,2051,0.0
RE1,DEMTRAELCMIC,2052,0.0
RE1,DEMTRAELCMIC,2053,0.0
RE1,DEMTRAELCMIC,2054,0.0
RE1,DEMTRAHDGMIC,2022,0.0
RE1,DEMTRAHDGMIC,2023,0.0
RE1,DEMTRAHDGMIC,2024,0.0
RE1,DEMTRAHDGMIC,2025,0.0
RE1,DEMTRAHDGMIC,2026,0.0
RE1,DEMTRAHDGMIC,2027,0.0
RE1,DEMTRAHDGMIC,2028,0.0
RE1,DEMTRAHDGMIC,2029,0.0
RE1,DEMTRAHDGMIC,2030,0.0
RE1,DEMTRAHDGMIC,2031,0.0
RE1,DEMTRAHDGMIC,2032,0.0
RE1,DEMTRAHDGMIC,2033,0.0
RE1,DEMTRAHDGMIC,2034,0.0
RE1,DEMTRAHDGMIC,2035,0.0
RE1,DEMTRAHDGMIC,2036,0.0
RE1,DEMTRAHDGMIC,2037,0.0
RE1,DEMTRAHDGMIC,2038,0.0
RE1,DEMTRAHDGMIC,2039,0.0
RE1,DEMTRAHDGMIC,2040,0.0
RE1,DEMTRAHDGMIC,2041,0.0
RE1,DEMTRAHDGMIC,2042,0.0
RE1,DEMTRAHDGMIC,2043,0.0
RE1,DEMTRAHDGMIC,2044,0.0
RE1,DEMTRAHDGMIC,2045,0.0
RE1,DEMTRAHDGMIC,2046,0.0
RE1,DEMTRAHDGMIC,2047,0.0
RE1,DEMTRAHDGMIC,2048,0.0
RE1,DEMTRAHDGMIC,2049,0.0
RE1,DEMTRAHDGMIC,2050,0.0
RE1,DEMTRAHDGMIC,2051,0.0
RE1,DEMTRAHDGMIC,2052,0.0
RE1,DEMTRAHDGMIC,2053,0.0
RE1,DEMTRAHDGMIC,2054,0.0
RE1,"DEMTRAGSLBUS_IMU
",2022,0.0
RE1,"DEMTRAGSLBUS_IMU
",2023,0.0
RE1,"DEMTRAGSLBUS_IMU
",2024,0.0
RE1,"DEMTRAGSLBUS_IMU
",2025,0.0
RE1,"DEMTRAGSLBUS_IMU
",2026,0.0
RE1,"DEMTRAGSLBUS_IMU
",2027,0.0
RE1,"DEMTRAGSLBUS_IMU
",2028,0.0
RE1,"DEMTRAGSLBUS_IMU
",2029,0.0
RE1,"DEMTRAGSLBUS_IMU
",2030,0.0
RE1,"DEMTRAGSLBUS_IMU
",2031,0.0
RE1,"DEMTRAGSLBUS_IMU
",2032,0.0
RE1,"DEMTRAGSLBUS_IMU
",2033,0.0
RE1,"DEMTRAGSLBUS_IMU
",2034,0.0
RE1,"DEMTRAGSLBUS_IMU
",2035,0.0
RE1,"DEMTRAGSLBUS_IMU
",2036,0.0
RE1,"DEMTRAGSLBUS_IMU
",2037,0.0
RE1,"DEMTRAGSLBUS_IMU
",2038,0.0
RE1,"DEMTRAGSLBUS_IMU
",2039,0.0
RE1,"DEMTRAGSLBUS_IMU
",2040,0.0
RE1,"DEMTRAGSLBUS_IMU
",2041,0.0
RE1,"DEMTRAGSLBUS_IMU
",2042,0.0
RE1,"DEMTRAGSLBUS_IMU
",2043,0.0
RE1,"DEMTRAGSLBUS_IMU
",2044,0.0
RE1,"DEMTRAGSLBUS_IMU
",2045,0.0
RE1,"DEMTRAGSLBUS_IMU
",2046,0.0
RE1,"DEMTRAGSLBUS_IMU
",2047,0.0
RE1,"DEMTRAGSLBUS_IMU
",2048,0.0
RE1,"DEMTRAGSLBUS_IMU
",2049,0.0
RE1,"DEMTRAGSLBUS_IMU
",2050,0.0
RE1,"DEMTRAGSLBUS_IMU
",2051,0.0
RE1,"DEMTRAGSLBUS_IMU
",2052,0.0
RE1,"DEMTRAGSLBUS_IMU
",2053,0.0
RE1,"DEMTRAGSLBUS_IMU
",2054,0.0
RE1,"DEMTRADSLBUS_IMU
",2022,0.0
RE1,"DEMTRADSLBUS_IMU
",2023,0.0
RE1,"DEMTRADSLBUS_IMU
",2024,0.0
RE1,"DEMTRADSLBUS_IMU
",2025,0.0
RE1,"DEMTRADSLBUS_IMU
",2026,0.0
RE1,"DEMTRADSLBUS_IMU
",2027,0.0
RE1,"DEMTRADSLBUS_IMU
",2028,0.0
RE1,"DEMTRADSLBUS_IMU
",2029,0.0
RE1,"DEMTRADSLBUS_IMU
",2030,0.0
RE1,"DEMTRADSLBUS_IMU
",2031,0.0
RE1,"DEMTRADSLBUS_IMU
",2032,0.0
RE1,"DEMTRADSLBUS_IMU
",2033,0.0
RE1,"DEMTRADSLBUS_IMU
",2034,0.0
RE1,"DEMTRADSLBUS_IMU
",2035,0.0
RE1,"DEMTRADSLBUS_IMU
",2036,0.0
RE1,"DEMTRADSLBUS_IMU
",2037,0.0
RE1,"DEMTRADSLBUS_IMU
",2038,0.0
RE1,"DEMTRADSLBUS_IMU
",2039,0.0
RE1,"DEMTRADSLBUS_IMU
",2040,0.0
RE1,"DEMTRADSLBUS_IMU
",2041,0.0
RE1,"DEMTRADSLBUS_IMU
",2042,0.0
RE1,"DEMTRADSLBUS_IMU
",2043,0.0
RE1,"DEMTRADSLBUS_IMU
",2044,0.0
RE1,"DEMTRADSLBUS_IMU
",2045,0.0
RE1,"DEMTRADSLBUS_IMU
",2046,0.0
RE1,"DEMTRADSLBUS_IMU
",2047,0.0
RE1,"DEMTRADSLBUS_IMU
",2048,0.0
RE1,"DEMTRADSLBUS_IMU
",2049,0.0
RE1,"DEMTRADSLBUS_IMU
",2050,0.0
RE1,"DEMTRADSLBUS_IMU
",2051,0.0
RE1,"DEMTRADSLBUS_IMU
",2052,0.0
RE1,"DEMTRADSLBUS_IMU
",2053,0.0
RE1,"DEMTRADSLBUS_IMU
",2054,0.0
RE1,"DEMTRANGSBUS_IMU
",2022,0.0
RE1,"DEMTRANGSBUS_IMU
",2023,0.0
RE1,"DEMTRANGSBUS_IMU
",2024,0.0
RE1,"DEMTRANGSBUS_IMU
",2025,0.0
RE1,"DEMTRANGSBUS_IMU
",2026,0.0
RE1,"DEMTRANGSBUS_IMU
",2027,0.0
RE1,"DEMTRANGSBUS_IMU
",2028,0.0
RE1,"DEMTRANGSBUS_IMU
",2029,0.0
RE1,"DEMTRANGSBUS_IMU
",2030,0.0
RE1,"DEMTRANGSBUS_IMU
",2031,0.0
RE1,"DEMTRANGSBUS_IMU
",2032,0.0
RE1,"DEMTRANGSBUS_IMU
",2033,0.0
RE1,"DEMTRANGSBUS_IMU
",2034,0.0
RE1,"DEMTRANGSBUS_IMU
",2035,0.0
RE1,"DEMTRANGSBUS_IMU
",2036,0.0
RE1,"DEMTRANGSBUS_IMU
",2037,0.0
RE1,"DEMTRANGSBUS_IMU
",2038,0.0
RE1,"DEMTRANGSBUS_IMU
",2039,0.0
RE1,"DEMTRANGSBUS_IMU
",2040,0.0
RE1,"DEMTRANGSBUS_IMU
",2041,0.0
RE1,"DEMTRANGSBUS_IMU
",2042,0.0
RE1,"DEMTRANGSBUS_IMU
",2043,0.0
RE1,"DEMTRANGSBUS_IMU
",2044,0.0
RE1,"DEMTRANGSBUS_IMU
",2045,0.0
RE1,"DEMTRANGSBUS_IMU
",2046,0.0
RE1,"DEMTRANGSBUS_IMU
",2047,0.0
RE1,"DEMTRANGSBUS_IMU
",2048,0.0
RE1,"DEMTRANGSBUS_IMU
",2049,0.0
RE1,"DEMTRANGSBUS_IMU
",2050,0.0
RE1,"DEMTRANGSBUS_IMU
",2051,0.0
RE1,"DEMTRANGSBUS_IMU
",2052,0.0
RE1,"DEMTRANGSBUS_IMU
",2053,0.0
RE1,"DEMTRANGSBUS_IMU
",2054,0.0
RE1,"DEMTRAELCBUS_IMU
",2022,0.0
RE1,"DEMTRAELCBUS_IMU
",2023,0.0
RE1,"DEMTRAELCBUS_IMU
",2024,0.0
RE1,"DEMTRAELCBUS_IMU
",2025,0.0
RE1,"DEMTRAELCBUS_IMU
",2026,0.0
RE1,"DEMTRAELCBUS_IMU
",2027,0.0
RE1,"DEMTRAELCBUS_IMU
",2028,0.0
RE1,"DEMTRAELCBUS_IMU
",2029,0.0
RE1,"DEMTRAELCBUS_IMU
",2030,0.0
RE1,"DEMTRAELCBUS_IMU
",2031,0.0
RE1,"DEMTRAELCBUS_IMU
",2032,0.0
RE1,"DEMTRAELCBUS_IMU
",2033,0.0
RE1,"DEMTRAELCBUS_IMU
",2034,0.0
RE1,"DEMTRAELCBUS_IMU
",2035,0.0
RE1,"DEMTRAELCBUS_IMU
",2036,0.0
RE1,"DEMTRAELCBUS_IMU
",2037,0.0
RE1,"DEMTRAELCBUS_IMU
",2038,0.0
RE1,"DEMTRAELCBUS_IMU
",2039,0.0
RE1,"DEMTRAELCBUS_IMU
",2040,0.0
RE1,"DEMTRAELCBUS_IMU
",2041,0.0
RE1,"DEMTRAELCBUS_IMU
",2042,0.0
RE1,"DEMTRAELCBUS_IMU
",2043,0.0
RE1,"DEMTRAELCBUS_IMU
",2044,0.0
RE1,"DEMTRAELCBUS_IMU
",2045,0.0
RE1,"DEMTRAELCBUS_IMU
",2046,0.0
RE1,"DEMTRAELCBUS_IMU
",2047,0.0
RE1,"DEMTRAELCBUS_IMU
",2048,0.0
RE1,"DEMTRAELCBUS_IMU
",2049,0.0
RE1,"DEMTRAELCBUS_IMU
",2050,0.0
RE1,"DEMTRAELCBUS_IMU
",2051,0.0
RE1,"DEMTRAELCBUS_IMU
",2052,0.0
RE1,"DEMTRAELCBUS_IMU
",2053,0.0
RE1,"DEMTRAELCBUS_IMU
",2054,0.0
RE1,"DEMTRAHDGBUS_IMU
",2022,0.0
RE1,"DEMTRAHDGBUS_IMU
",2023,0.0
RE1,"DEMTRAHDGBUS_IMU
",2024,0.0
RE1,"DEMTRAHDGBUS_IMU
",2025,0.0
RE1,"DEMTRAHDGBUS_IMU
",2026,0.0
RE1,"DEMTRAHDGBUS_IMU
",2027,0.0
RE1,"DEMTRAHDGBUS_IMU
",2028,0.0
RE1,"DEMTRAHDGBUS_IMU
",2029,0.0
RE1,"DEMTRAHDGBUS_IMU
",2030,0.0
RE1,"DEMTRAHDGBUS_IMU
",2031,0.0
RE1,"DEMTRAHDGBUS_IMU
",2032,0.0
RE1,"DEMTRAHDGBUS_IMU
",2033,0.0
RE1,"DEMTRAHDGBUS_IMU
",2034,0.0
RE1,"DEMTRAHDGBUS_IMU
",2035,0.0
RE1,"DEMTRAHDGBUS_IMU
",2036,0.0
RE1,"DEMTRAHDGBUS_IMU
",2037,0.0
RE1,"DEMTRAHDGBUS_IMU
",2038,0.0
RE1,"DEMTRAHDGBUS_IMU
",2039,0.0
RE1,"DEMTRAHDGBUS_IMU
",2040,0.0
RE1,"DEMTRAHDGBUS_IMU
",2041,0.0
RE1,"DEMTRAHDGBUS_IMU
",2042,0.0
RE1,"DEMTRAHDGBUS_IMU
",2043,0.0
RE1,"DEMTRAHDGBUS_IMU
",2044,0.0
RE1,"DEMTRAHDGBUS_IMU
",2045,0.0
RE1,"DEMTRAHDGBUS_IMU
",2046,0.0
RE1,"DEMTRAHDGBUS_IMU
",2047,0.0
RE1,"DEMTRAHDGBUS_IMU
",2048,0.0
RE1,"DEMTRAHDGBUS_IMU
",2049,0.0
RE1,"DEMTRAHDGBUS_IMU
",2050,0.0
RE1,"DEMTRAHDGBUS_IMU
",2051,0.0
RE1,"DEMTRAHDGBUS_IMU
",2052,0.0
RE1,"DEMTRAHDGBUS_IMU
",2053,0.0
RE1,"DEMTRAHDGBUS_IMU
",2054,0.0
RE1,DEMTRAGSLTCK_C2P,2022,0.0
RE1,DEMTRAGSLTCK_C2P,2023,0.0
RE1,DEMTRAGSLTCK_C2P,2024,0.0
RE1,DEMTRAGSLTCK_C2P,2025,0.0
RE1,DEMTRAGSLTCK_C2P,2026,0.0
RE1,DEMTRAGSLTCK_C2P,2027,0.0
RE1,DEMTRAGSLTCK_C2P,2028,0.0
RE1,DEMTRAGSLTCK_C2P,2029,0.0
RE1,DEMTRAGSLTCK_C2P,2030,0.0
RE1,DEMTRAGSLTCK_C2P,2031,0.0
RE1,DEMTRAGSLTCK_C2P,2032,0.0
RE1,DEMTRAGSLTCK_C2P,2033,0.0
RE1,DEMTRAGSLTCK_C2P,2034,0.0
RE1,DEMTRAGSLTCK_C2P,2035,0.0
RE1,DEMTRAGSLTCK_C2P,2036,0.0
RE1,DEMTRAGSLTCK_C2P,2037,0.0
RE1,DEMTRAGSLTCK_C2P,2038,0.0
RE1,DEMTRAGSLTCK_C2P,2039,0.0
RE1,DEMTRAGSLTCK_C2P,2040,0.0
RE1,DEMTRAGSLTCK_C2P,2041,0.0
RE1,DEMTRAGSLTCK_C2P,2042,0.0
RE1,DEMTRAGSLTCK_C2P,2043,0.0
RE1,DEMTRAGSLTCK_C2P,2044,0.0
