REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
RE1,DEMTRANGSBUS_BIA,S101,2033,1.0
RE1,DEMTRANGSBUS_BIA,S101,2034,1.0
RE1,DEMTRANGSBUS_BIA,S101,2035,1.0
RE1,DEMTRANGSBUS_BIA,S101,2036,1.0
RE1,DEMTRANGSBUS_BIA,S101,2037,1.0
RE1,DEMTRANGSBUS_BIA,S101,2038,1.0
RE1,DEMTRANGSBUS_BIA,S101,2039,1.0
RE1,DEMTRANGSBUS_BIA,S101,2040,1.0
RE1,DEMTRANGSBUS_BIA,S101,2041,1.0
RE1,DEMTRANGSBUS_BIA,S101,2042,1.0
RE1,DEMTRANGSBUS_BIA,S101,2043,1.0
RE1,DEMTRANGSBUS_BIA,S101,2044,1.0
RE1,DEMTRANGSBUS_BIA,S101,2045,1.0
RE1,DEMTRANGSBUS_BIA,S101,2046,1.0
RE1,DEMTRANGSBUS_BIA,S101,2047,1.0
RE1,DEMTRANGSBUS_BIA,S101,2048,1.0
RE1,DEMTRANGSBUS_BIA,S101,2049,1.0
RE1,DEMTRANGSBUS_BIA,S101,2050,1.0
RE1,DEMTRANGSBUS_BIA,S101,2051,1.0
RE1,DEMTRANGSBUS_BIA,S101,2052,1.0
RE1,DEMTRANGSBUS_BIA,S101,2053,1.0
RE1,DEMTRANGSBUS_BIA,S101,2054,1.0
RE1,DEMTRAELCBUS_BIA,S101,2022,1.0
RE1,DEMTRAELCBUS_BIA,S101,2023,1.0
RE1,DEMTRAELCBUS_BIA,S101,2024,1.0
RE1,DEMTRAELCBUS_BIA,S101,2025,1.0
RE1,DEMTRAELCBUS_BIA,S101,2026,1.0
RE1,DEMTRAELCBUS_BIA,S101,2027,1.0
RE1,DEMTRAELCBUS_BIA,S101,2028,1.0
RE1,DEMTRAELCBUS_BIA,S101,2029,1.0
RE1,DEMTRAELCBUS_BIA,S101,2030,1.0
RE1,DEMTRAELCBUS_BIA,S101,2031,1.0
RE1,DEMTRAELCBUS_BIA,S101,2032,1.0
RE1,DEMTRAELCBUS_BIA,S101,2033,1.0
RE1,DEMTRAELCBUS_BIA,S101,2034,1.0
RE1,DEMTRAELCBUS_BIA,S101,2035,1.0
RE1,DEMTRAELCBUS_BIA,S101,2036,1.0
RE1,DEMTRAELCBUS_BIA,S101,2037,1.0
RE1,DEMTRAELCBUS_BIA,S101,2038,1.0
RE1,DEMTRAELCBUS_BIA,S101,2039,1.0
RE1,DEMTRAELCBUS_BIA,S101,2040,1.0
RE1,DEMTRAELCBUS_BIA,S101,2041,1.0
RE1,DEMTRAELCBUS_BIA,S101,2042,1.0
RE1,DEMTRAELCBUS_BIA,S101,2043,1.0
RE1,DEMTRAELCBUS_BIA,S101,2044,1.0
RE1,DEMTRAELCBUS_BIA,S101,2045,1.0
RE1,DEMTRAELCBUS_BIA,S101,2046,1.0
RE1,DEMTRAELCBUS_BIA,S101,2047,1.0
RE1,DEMTRAELCBUS_BIA,S101,2048,1.0
RE1,DEMTRAELCBUS_BIA,S101,2049,1.0
RE1,DEMTRAELCBUS_BIA,S101,2050,1.0
RE1,DEMTRAELCBUS_BIA,S101,2051,1.0
RE1,DEMTRAELCBUS_BIA,S101,2052,1.0
RE1,DEMTRAELCBUS_BIA,S101,2053,1.0
RE1,DEMTRAELCBUS_BIA,S101,2054,1.0
RE1,DEMTRAHEVLDV,S101,2022,1.0
RE1,DEMTRAHEVLDV,S101,2023,1.0
RE1,DEMTRAHEVLDV,S101,2024,1.0
RE1,DEMTRAHEVLDV,S101,2025,1.0
RE1,DEMTRAHEVLDV,S101,2026,1.0
RE1,DEMTRAHEVLDV,S101,2027,1.0
RE1,DEMTRAHEVLDV,S101,2028,1.0
RE1,DEMTRAHEVLDV,S101,2029,1.0
RE1,DEMTRAHEVLDV,S101,2030,1.0
RE1,DEMTRAHEVLDV,S101,2031,1.0
RE1,DEMTRAHEVLDV,S101,2032,1.0
RE1,DEMTRAHEVLDV,S101,2033,1.0
RE1,DEMTRAHEVLDV,S101,2034,1.0
RE1,DEMTRAHEVLDV,S101,2035,1.0
RE1,DEMTRAHEVLDV,S101,2036,1.0
RE1,DEMTRAHEVLDV,S101,2037,1.0
RE1,DEMTRAHEVLDV,S101,2038,1.0
RE1,DEMTRAHEVLDV,S101,2039,1.0
RE1,DEMTRAHEVLDV,S101,2040,1.0
RE1,DEMTRAHEVLDV,S101,2041,1.0
RE1,DEMTRAHEVLDV,S101,2042,1.0
RE1,DEMTRAHEVLDV,S101,2043,1.0
RE1,DEMTRAHEVLDV,S101,2044,1.0
RE1,DEMTRAHEVLDV,S101,2045,1.0
RE1,DEMTRAHEVLDV,S101,2046,1.0
RE1,DEMTRAHEVLDV,S101,2047,1.0
RE1,DEMTRAHEVLDV,S101,2048,1.0
RE1,DEMTRAHEVLDV,S101,2049,1.0
RE1,DEMTRAHEVLDV,S101,2050,1.0
RE1,DEMTRAHEVLDV,S101,2051,1.0
RE1,DEMTRAHEVLDV,S101,2052,1.0
RE1,DEMTRAHEVLDV,S101,2053,1.0
RE1,DEMTRAHEVLDV,S101,2054,1.0
RE1,DEMTRAHEVFWD,S101,2022,1.0
RE1,DEMTRAHEVFWD,S101,2023,1.0
RE1,DEMTRAHEVFWD,S101,2024,1.0
RE1,DEMTRAHEVFWD,S101,2025,1.0
RE1,DEMTRAHEVFWD,S101,2026,1.0
RE1,DEMTRAHEVFWD,S101,2027,1.0
RE1,DEMTRAHEVFWD,S101,2028,1.0
RE1,DEMTRAHEVFWD,S101,2029,1.0
RE1,DEMTRAHEVFWD,S101,2030,1.0
RE1,DEMTRAHEVFWD,S101,2031,1.0
RE1,DEMTRAHEVFWD,S101,2032,1.0
RE1,DEMTRAHEVFWD,S101,2033,1.0
RE1,DEMTRAHEVFWD,S101,2034,1.0
RE1,DEMTRAHEVFWD,S101,2035,1.0
RE1,DEMTRAHEVFWD,S101,2036,1.0
RE1,DEMTRAHEVFWD,S101,2037,1.0
RE1,DEMTRAHEVFWD,S101,2038,1.0
RE1,DEMTRAHEVFWD,S101,2039,1.0
RE1,DEMTRAHEVFWD,S101,2040,1.0
RE1,DEMTRAHEVFWD,S101,2041,1.0
RE1,DEMTRAHEVFWD,S101,2042,1.0
RE1,DEMTRAHEVFWD,S101,2043,1.0
RE1,DEMTRAHEVFWD,S101,2044,1.0
RE1,DEMTRAHEVFWD,S101,2045,1.0
RE1,DEMTRAHEVFWD,S101,2046,1.0
RE1,DEMTRAHEVFWD,S101,2047,1.0
RE1,DEMTRAHEVFWD,S101,2048,1.0
RE1,DEMTRAHEVFWD,S101,2049,1.0
RE1,DEMTRAHEVFWD,S101,2050,1.0
RE1,DEMTRAHEVFWD,S101,2051,1.0
RE1,DEMTRAHEVFWD,S101,2052,1.0
RE1,DEMTRAHEVFWD,S101,2053,1.0
RE1,DEMTRAHEVFWD,S101,2054,1.0
RE1,DEMTERELCBOI_MID,S101,2022,1.0
RE1,DEMTERELCBOI_MID,S101,2023,1.0
RE1,DEMTERELCBOI_MID,S101,2024,1.0
RE1,DEMTERELCBOI_MID,S101,2025,1.0
RE1,DEMTERELCBOI_MID,S101,2026,1.0
RE1,DEMTERELCBOI_MID,S101,2027,1.0
RE1,DEMTERELCBOI_MID,S101,2028,1.0
RE1,DEMTERELCBOI_MID,S101,2029,1.0
RE1,DEMTERELCBOI_MID,S101,2030,1.0
RE1,DEMTERELCBOI_MID,S101,2031,1.0
RE1,DEMTERELCBOI_MID,S101,2032,1.0
RE1,DEMTERELCBOI_MID,S101,2033,1.0
RE1,DEMTERELCBOI_MID,S101,2034,1.0
RE1,DEMTERELCBOI_MID,S101,2035,1.0
RE1,DEMTERELCBOI_MID,S101,2036,1.0
RE1,DEMTERELCBOI_MID,S101,2037,1.0
RE1,DEMTERELCBOI_MID,S101,2038,1.0
RE1,DEMTERELCBOI_MID,S101,2039,1.0
RE1,DEMTERELCBOI_MID,S101,2040,1.0
RE1,DEMTERELCBOI_MID,S101,2041,1.0
RE1,DEMTERELCBOI_MID,S101,2042,1.0
RE1,DEMTERELCBOI_MID,S101,2043,1.0
RE1,DEMTERELCBOI_MID,S101,2044,1.0
RE1,DEMTERELCBOI_MID,S101,2045,1.0
RE1,DEMTERELCBOI_MID,S101,2046,1.0
RE1,DEMTERELCBOI_MID,S101,2047,1.0
RE1,DEMTERELCBOI_MID,S101,2048,1.0
RE1,DEMTERELCBOI_MID,S101,2049,1.0
RE1,DEMTERELCBOI_MID,S101,2050,1.0
RE1,DEMTERELCBOI_MID,S101,2051,1.0
RE1,DEMTERELCBOI_MID,S101,2052,1.0
RE1,DEMTERELCBOI_MID,S101,2053,1.0
RE1,DEMTERELCBOI_MID,S101,2054,1.0
RE1,DEMTERELCREF_MID,S101,2022,1.0
RE1,DEMTERELCREF_MID,S101,2023,1.0
RE1,DEMTERELCREF_MID,S101,2024,1.0
RE1,DEMTERELCREF_MID,S101,2025,1.0
RE1,DEMTERELCREF_MID,S101,2026,1.0
RE1,DEMTERELCREF_MID,S101,2027,1.0
RE1,DEMTERELCREF_MID,S101,2028,1.0
RE1,DEMTERELCREF_MID,S101,2029,1.0
RE1,DEMTERELCREF_MID,S101,2030,1.0
RE1,DEMTERELCREF_MID,S101,2031,1.0
RE1,DEMTERELCREF_MID,S101,2032,1.0
RE1,DEMTERELCREF_MID,S101,2033,1.0
RE1,DEMTERELCREF_MID,S101,2034,1.0
RE1,DEMTERELCREF_MID,S101,2035,1.0
RE1,DEMTERELCREF_MID,S101,2036,1.0
RE1,DEMTERELCREF_MID,S101,2037,1.0
RE1,DEMTERELCREF_MID,S101,2038,1.0
RE1,DEMTERELCREF_MID,S101,2039,1.0
RE1,DEMTERELCREF_MID,S101,2040,1.0
RE1,DEMTERELCREF_MID,S101,2041,1.0
RE1,DEMTERELCREF_MID,S101,2042,1.0
RE1,DEMTERELCREF_MID,S101,2043,1.0
RE1,DEMTERELCREF_MID,S101,2044,1.0
RE1,DEMTERELCREF_MID,S101,2045,1.0
RE1,DEMTERELCREF_MID,S101,2046,1.0
RE1,DEMTERELCREF_MID,S101,2047,1.0
RE1,DEMTERELCREF_MID,S101,2048,1.0
RE1,DEMTERELCREF_MID,S101,2049,1.0
RE1,DEMTERELCREF_MID,S101,2050,1.0
RE1,DEMTERELCREF_MID,S101,2051,1.0
RE1,DEMTERELCREF_MID,S101,2052,1.0
RE1,DEMTERELCREF_MID,S101,2053,1.0
RE1,DEMTERELCREF_MID,S101,2054,1.0
RE1,DEMTERELCMPW_LOW,S101,2022,1.0
RE1,DEMTERELCMPW_LOW,S101,2023,1.0
RE1,DEMTERELCMPW_LOW,S101,2024,1.0
RE1,DEMTERELCMPW_LOW,S101,2025,1.0
RE1,DEMTERELCMPW_LOW,S101,2026,1.0
RE1,DEMTERELCMPW_LOW,S101,2027,1.0
RE1,DEMTERELCMPW_LOW,S101,2028,1.0
RE1,DEMTERELCMPW_LOW,S101,2029,1.0
RE1,DEMTERELCMPW_LOW,S101,2030,1.0
RE1,DEMTERELCMPW_LOW,S101,2031,1.0
RE1,DEMTERELCMPW_LOW,S101,2032,1.0
RE1,DEMTERELCMPW_LOW,S101,2033,1.0
RE1,DEMTERELCMPW_LOW,S101,2034,1.0
RE1,DEMTERELCMPW_LOW,S101,2035,1.0
RE1,DEMTERELCMPW_LOW,S101,2036,1.0
RE1,DEMTERELCMPW_LOW,S101,2037,1.0
RE1,DEMTERELCMPW_LOW,S101,2038,1.0
RE1,DEMTERELCMPW_LOW,S101,2039,1.0
RE1,DEMTERELCMPW_LOW,S101,2040,1.0
RE1,DEMTERELCMPW_LOW,S101,2041,1.0
RE1,DEMTERELCMPW_LOW,S101,2042,1.0
RE1,DEMTERELCMPW_LOW,S101,2043,1.0
RE1,DEMTERELCMPW_LOW,S101,2044,1.0
RE1,DEMTERELCMPW_LOW,S101,2045,1.0
RE1,DEMTERELCMPW_LOW,S101,2046,1.0
RE1,DEMTERELCMPW_LOW,S101,2047,1.0
RE1,DEMTERELCMPW_LOW,S101,2048,1.0
RE1,DEMTERELCMPW_LOW,S101,2049,1.0
RE1,DEMTERELCMPW_LOW,S101,2050,1.0
RE1,DEMTERELCMPW_LOW,S101,2051,1.0
RE1,DEMTERELCMPW_LOW,S101,2052,1.0
RE1,DEMTERELCMPW_LOW,S101,2053,1.0
RE1,DEMTERELCMPW_LOW,S101,2054,1.0
RE1,DEMTERELCAIR_MID,S101,2022,1.0
RE1,DEMTERELCAIR_MID,S101,2023,1.0
RE1,DEMTERELCAIR_MID,S101,2024,1.0
RE1,DEMTERELCAIR_MID,S101,2025,1.0
RE1,DEMTERELCAIR_MID,S101,2026,1.0
RE1,DEMTERELCAIR_MID,S101,2027,1.0
RE1,DEMTERELCAIR_MID,S101,2028,1.0
RE1,DEMTERELCAIR_MID,S101,2029,1.0
RE1,DEMTERELCAIR_MID,S101,2030,1.0
RE1,DEMTERELCAIR_MID,S101,2031,1.0
RE1,DEMTERELCAIR_MID,S101,2032,1.0
RE1,DEMTERELCAIR_MID,S101,2033,1.0
RE1,DEMTERELCAIR_MID,S101,2034,1.0
RE1,DEMTERELCAIR_MID,S101,2035,1.0
RE1,DEMTERELCAIR_MID,S101,2036,1.0
RE1,DEMTERELCAIR_MID,S101,2037,1.0
RE1,DEMTERELCAIR_MID,S101,2038,1.0
RE1,DEMTERELCAIR_MID,S101,2039,1.0
RE1,DEMTERELCAIR_MID,S101,2040,1.0
RE1,DEMTERELCAIR_MID,S101,2041,1.0
RE1,DEMTERELCAIR_MID,S101,2042,1.0
RE1,DEMTERELCAIR_MID,S101,2043,1.0
RE1,DEMTERELCAIR_MID,S101,2044,1.0
RE1,DEMTERELCAIR_MID,S101,2045,1.0
RE1,DEMTERELCAIR_MID,S101,2046,1.0
RE1,DEMTERELCAIR_MID,S101,2047,1.0
RE1,DEMTERELCAIR_MID,S101,2048,1.0
RE1,DEMTERELCAIR_MID,S101,2049,1.0
RE1,DEMTERELCAIR_MID,S101,2050,1.0
RE1,DEMTERELCAIR_MID,S101,2051,1.0
RE1,DEMTERELCAIR_MID,S101,2052,1.0
RE1,DEMTERELCAIR_MID,S101,2053,1.0
RE1,DEMTERELCAIR_MID,S101,2054,1.0
RE1,DEMTERELCMPW_MID,S101,2022,1.0
RE1,DEMTERELCMPW_MID,S101,2023,1.0
RE1,DEMTERELCMPW_MID,S101,2024,1.0
RE1,DEMTERELCMPW_MID,S101,2025,1.0
RE1,DEMTERELCMPW_MID,S101,2026,1.0
RE1,DEMTERELCMPW_MID,S101,2027,1.0
RE1,DEMTERELCMPW_MID,S101,2028,1.0
RE1,DEMTERELCMPW_MID,S101,2029,1.0
RE1,DEMTERELCMPW_MID,S101,2030,1.0
RE1,DEMTERELCMPW_MID,S101,2031,1.0
RE1,DEMTERELCMPW_MID,S101,2032,1.0
RE1,DEMTERELCMPW_MID,S101,2033,1.0
RE1,DEMTERELCMPW_MID,S101,2034,1.0
RE1,DEMTERELCMPW_MID,S101,2035,1.0
RE1,DEMTERELCMPW_MID,S101,2036,1.0
RE1,DEMTERELCMPW_MID,S101,2037,1.0
RE1,DEMTERELCMPW_MID,S101,2038,1.0
RE1,DEMTERELCMPW_MID,S101,2039,1.0
RE1,DEMTERELCMPW_MID,S101,2040,1.0
RE1,DEMTERELCMPW_MID,S101,2041,1.0
RE1,DEMTERELCMPW_MID,S101,2042,1.0
RE1,DEMTERELCMPW_MID,S101,2043,1.0
RE1,DEMTERELCMPW_MID,S101,2044,1.0
RE1,DEMTERELCMPW_MID,S101,2045,1.0
RE1,DEMTERELCMPW_MID,S101,2046,1.0
RE1,DEMTERELCMPW_MID,S101,2047,1.0
RE1,DEMTERELCMPW_MID,S101,2048,1.0
RE1,DEMTERELCMPW_MID,S101,2049,1.0
RE1,DEMTERELCMPW_MID,S101,2050,1.0
RE1,DEMTERELCMPW_MID,S101,2051,1.0
RE1,DEMTERELCMPW_MID,S101,2052,1.0
RE1,DEMTERELCMPW_MID,S101,2053,1.0
RE1,DEMTERELCMPW_MID,S101,2054,1.0
RE1,DEMTERELCILU_CIA,S101,2022,1.0
RE1,DEMTERELCILU_CIA,S101,2023,1.0
RE1,DEMTERELCILU_CIA,S101,2024,1.0
RE1,DEMTERELCILU_CIA,S101,2025,1.0
RE1,DEMTERELCILU_CIA,S101,2026,1.0
RE1,DEMTERELCILU_CIA,S101,2027,1.0
RE1,DEMTERELCILU_CIA,S101,2028,1.0
RE1,DEMTERELCILU_CIA,S101,2029,1.0
RE1,DEMTERELCILU_CIA,S101,2030,1.0
RE1,DEMTERELCILU_CIA,S101,2031,1.0
RE1,DEMTERELCILU_CIA,S101,2032,1.0
RE1,DEMTERELCILU_CIA,S101,2033,1.0
RE1,DEMTERELCILU_CIA,S101,2034,1.0
RE1,DEMTERELCILU_CIA,S101,2035,1.0
RE1,DEMTERELCILU_CIA,S101,2036,1.0
RE1,DEMTERELCILU_CIA,S101,2037,1.0
RE1,DEMTERELCILU_CIA,S101,2038,1.0
RE1,DEMTERELCILU_CIA,S101,2039,1.0
RE1,DEMTERELCILU_CIA,S101,2040,1.0
RE1,DEMTERELCILU_CIA,S101,2041,1.0
RE1,DEMTERELCILU_CIA,S101,2042,1.0
RE1,DEMTERELCILU_CIA,S101,2043,1.0
RE1,DEMTERELCILU_CIA,S101,2044,1.0
RE1,DEMTERELCILU_CIA,S101,2045,1.0
RE1,DEMTERELCILU_CIA,S101,2046,1.0
RE1,DEMTERELCILU_CIA,S101,2047,1.0
RE1,DEMTERELCILU_CIA,S101,2048,1.0
RE1,DEMTERELCILU_CIA,S101,2049,1.0
RE1,DEMTERELCILU_CIA,S101,2050,1.0
RE1,DEMTERELCILU_CIA,S101,2051,1.0
RE1,DEMTERELCILU_CIA,S101,2052,1.0
RE1,DEMTERELCILU_CIA,S101,2053,1.0
RE1,DEMTERELCILU_CIA,S101,2054,1.0
RE1,DEMTERELCILU_HAL,S101,2022,1.0
RE1,DEMTERELCILU_HAL,S101,2023,1.0
RE1,DEMTERELCILU_HAL,S101,2024,1.0
RE1,DEMTERELCILU_HAL,S101,2025,1.0
RE1,DEMTERELCILU_HAL,S101,2026,1.0
RE1,DEMTERELCILU_HAL,S101,2027,1.0
RE1,DEMTERELCILU_HAL,S101,2028,1.0
RE1,DEMTERELCILU_HAL,S101,2029,1.0
RE1,DEMTERELCILU_HAL,S101,2030,1.0
RE1,DEMTERELCILU_HAL,S101,2031,1.0
RE1,DEMTERELCILU_HAL,S101,2032,1.0
RE1,DEMTERELCILU_HAL,S101,2033,1.0
RE1,DEMTERELCILU_HAL,S101,2034,1.0
RE1,DEMTERELCILU_HAL,S101,2035,1.0
RE1,DEMTERELCILU_HAL,S101,2036,1.0
RE1,DEMTERELCILU_HAL,S101,2037,1.0
RE1,DEMTERELCILU_HAL,S101,2038,1.0
RE1,DEMTERELCILU_HAL,S101,2039,1.0
RE1,DEMTERELCILU_HAL,S101,2040,1.0
RE1,DEMTERELCILU_HAL,S101,2041,1.0
RE1,DEMTERELCILU_HAL,S101,2042,1.0
RE1,DEMTERELCILU_HAL,S101,2043,1.0
RE1,DEMTERELCILU_HAL,S101,2044,1.0
RE1,DEMTERELCILU_HAL,S101,2045,1.0
RE1,DEMTERELCILU_HAL,S101,2046,1.0
RE1,DEMTERELCILU_HAL,S101,2047,1.0
RE1,DEMTERELCILU_HAL,S101,2048,1.0
RE1,DEMTERELCILU_HAL,S101,2049,1.0
RE1,DEMTERELCILU_HAL,S101,2050,1.0
RE1,DEMTERELCILU_HAL,S101,2051,1.0
RE1,DEMTERELCILU_HAL,S101,2052,1.0
RE1,DEMTERELCILU_HAL,S101,2053,1.0
RE1,DEMTERELCILU_HAL,S101,2054,1.0
RE1,DEMTERELCILU_VAP,S101,2022,1.0
RE1,DEMTERELCILU_VAP,S101,2023,1.0
RE1,DEMTERELCILU_VAP,S101,2024,1.0
RE1,DEMTERELCILU_VAP,S101,2025,1.0
RE1,DEMTERELCILU_VAP,S101,2026,1.0
RE1,DEMTERELCILU_VAP,S101,2027,1.0
RE1,DEMTERELCILU_VAP,S101,2028,1.0
RE1,DEMTERELCILU_VAP,S101,2029,1.0
RE1,DEMTERELCILU_VAP,S101,2030,1.0
RE1,DEMTERELCILU_VAP,S101,2031,1.0
RE1,DEMTERELCILU_VAP,S101,2032,1.0
RE1,DEMTERELCILU_VAP,S101,2033,1.0
RE1,DEMTERELCILU_VAP,S101,2034,1.0
RE1,DEMTERELCILU_VAP,S101,2035,1.0
RE1,DEMTERELCILU_VAP,S101,2036,1.0
RE1,DEMTERELCILU_VAP,S101,2037,1.0
RE1,DEMTERELCILU_VAP,S101,2038,1.0
RE1,DEMTERELCILU_VAP,S101,2039,1.0
RE1,DEMTERELCILU_VAP,S101,2040,1.0
RE1,DEMTERELCILU_VAP,S101,2041,1.0
RE1,DEMTERELCILU_VAP,S101,2042,1.0
RE1,DEMTERELCILU_VAP,S101,2043,1.0
RE1,DEMTERELCILU_VAP,S101,2044,1.0
RE1,DEMTERELCILU_VAP,S101,2045,1.0
RE1,DEMTERELCILU_VAP,S101,2046,1.0
RE1,DEMTERELCILU_VAP,S101,2047,1.0
RE1,DEMTERELCILU_VAP,S101,2048,1.0
RE1,DEMTERELCILU_VAP,S101,2049,1.0
RE1,DEMTERELCILU_VAP,S101,2050,1.0
RE1,DEMTERELCILU_VAP,S101,2051,1.0
RE1,DEMTERELCILU_VAP,S101,2052,1.0
RE1,DEMTERELCILU_VAP,S101,2053,1.0
RE1,DEMTERELCILU_VAP,S101,2054,1.0
RE1,DEMTERELCILU_LFC,S101,2022,1.0
RE1,DEMTERELCILU_LFC,S101,2023,1.0
RE1,DEMTERELCILU_LFC,S101,2024,1.0
RE1,DEMTERELCILU_LFC,S101,2025,1.0
RE1,DEMTERELCILU_LFC,S101,2026,1.0
RE1,DEMTERELCILU_LFC,S101,2027,1.0
RE1,DEMTERELCILU_LFC,S101,2028,1.0
RE1,DEMTERELCILU_LFC,S101,2029,1.0
RE1,DEMTERELCILU_LFC,S101,2030,1.0
RE1,DEMTERELCILU_LFC,S101,2031,1.0
RE1,DEMTERELCILU_LFC,S101,2032,1.0
RE1,DEMTERELCILU_LFC,S101,2033,1.0
RE1,DEMTERELCILU_LFC,S101,2034,1.0
RE1,DEMTERELCILU_LFC,S101,2035,1.0
RE1,DEMTERELCILU_LFC,S101,2036,1.0
RE1,DEMTERELCILU_LFC,S101,2037,1.0
RE1,DEMTERELCILU_LFC,S101,2038,1.0
RE1,DEMTERELCILU_LFC,S101,2039,1.0
RE1,DEMTERELCILU_LFC,S101,2040,1.0
RE1,DEMTERELCILU_LFC,S101,2041,1.0
RE1,DEMTERELCILU_LFC,S101,2042,1.0
RE1,DEMTERELCILU_LFC,S101,2043,1.0
RE1,DEMTERELCILU_LFC,S101,2044,1.0
RE1,DEMTERELCILU_LFC,S101,2045,1.0
RE1,DEMTERELCILU_LFC,S101,2046,1.0
RE1,DEMTERELCILU_LFC,S101,2047,1.0
RE1,DEMTERELCILU_LFC,S101,2048,1.0
RE1,DEMTERELCILU_LFC,S101,2049,1.0
RE1,DEMTERELCILU_LFC,S101,2050,1.0
RE1,DEMTERELCILU_LFC,S101,2051,1.0
RE1,DEMTERELCILU_LFC,S101,2052,1.0
RE1,DEMTERELCILU_LFC,S101,2053,1.0
RE1,DEMTERELCILU_LFC,S101,2054,1.0
RE1,DEMINDELCAIR_LOW,S101,2022,1.0
RE1,DEMINDELCAIR_LOW,S101,2023,1.0
RE1,DEMINDELCAIR_LOW,S101,2024,1.0
RE1,DEMINDELCAIR_LOW,S101,2025,1.0
RE1,DEMINDELCAIR_LOW,S101,2026,1.0
RE1,DEMINDELCAIR_LOW,S101,2027,1.0
RE1,DEMINDELCAIR_LOW,S101,2028,1.0
RE1,DEMINDELCAIR_LOW,S101,2029,1.0
RE1,DEMINDELCAIR_LOW,S101,2030,1.0
RE1,DEMINDELCAIR_LOW,S101,2031,1.0
RE1,DEMINDELCAIR_LOW,S101,2032,1.0
RE1,DEMINDELCAIR_LOW,S101,2033,1.0
RE1,DEMINDELCAIR_LOW,S101,2034,1.0
RE1,DEMINDELCAIR_LOW,S101,2035,1.0
RE1,DEMINDELCAIR_LOW,S101,2036,1.0
RE1,DEMINDELCAIR_LOW,S101,2037,1.0
RE1,DEMINDELCAIR_LOW,S101,2038,1.0
RE1,DEMINDELCAIR_LOW,S101,2039,1.0
RE1,DEMINDELCAIR_LOW,S101,2040,1.0
RE1,DEMINDELCAIR_LOW,S101,2041,1.0
RE1,DEMINDELCAIR_LOW,S101,2042,1.0
RE1,DEMINDELCAIR_LOW,S101,2043,1.0
RE1,DEMINDELCAIR_LOW,S101,2044,1.0
RE1,DEMINDELCAIR_LOW,S101,2045,1.0
RE1,DEMINDELCAIR_LOW,S101,2046,1.0
RE1,DEMINDELCAIR_LOW,S101,2047,1.0
RE1,DEMINDELCAIR_LOW,S101,2048,1.0
RE1,DEMINDELCAIR_LOW,S101,2049,1.0
RE1,DEMINDELCAIR_LOW,S101,2050,1.0
RE1,DEMINDELCAIR_LOW,S101,2051,1.0
RE1,DEMINDELCAIR_LOW,S101,2052,1.0
RE1,DEMINDELCAIR_LOW,S101,2053,1.0
RE1,DEMINDELCAIR_LOW,S101,2054,1.0
RE1,PWRSOLUGE,S101,2022,0.249
RE1,PWRSOLUGE,S101,2023,0.249
RE1,PWRSOLUGE,S101,2024,0.249
RE1,PWRSOLUGE,S101,2025,0.249
RE1,PWRSOLUGE,S101,2026,0.249
RE1,PWRSOLUGE,S101,2027,0.249
RE1,PWRSOLUGE,S101,2028,0.249
RE1,PWRSOLUGE,S101,2029,0.249
RE1,PWRSOLUGE,S101,2030,0.249
RE1,PWRSOLUGE,S101,2031,0.257
RE1,PWRSOLUGE,S101,2032,0.257
RE1,PWRSOLUGE,S101,2033,0.257
RE1,PWRSOLUGE,S101,2034,0.257
RE1,PWRSOLUGE,S101,2035,0.257
RE1,PWRSOLUGE,S101,2036,0.257
RE1,PWRSOLUGE,S101,2037,0.257
RE1,PWRSOLUGE,S101,2038,0.257
RE1,PWRSOLUGE,S101,2039,0.257
RE1,PWRSOLUGE,S101,2040,0.257
RE1,PWRSOLUGE,S101,2041,0.278
RE1,PWRSOLUGE,S101,2042,0.278
RE1,PWRSOLUGE,S101,2043,0.278
RE1,PWRSOLUGE,S101,2044,0.278
RE1,PWRSOLUGE,S101,2045,0.278
RE1,PWRSOLUGE,S101,2046,0.278
RE1,PWRSOLUGE,S101,2047,0.278
RE1,PWRSOLUGE,S101,2048,0.278
RE1,PWRSOLUGE,S101,2049,0.278
RE1,PWRSOLUGE,S101,2050,0.278
RE1,PWRSOLUGE,S101,2051,0.278
RE1,PWRSOLUGE,S101,2052,0.278
RE1,PWRSOLUGE,S101,2053,0.278
RE1,PWRSOLUGE,S101,2054,0.278
RE1,DEMINDELCAIR_MID,S101,2022,1.0
RE1,DEMINDELCAIR_MID,S101,2023,1.0
RE1,DEMINDELCAIR_MID,S101,2024,1.0
RE1,DEMINDELCAIR_MID,S101,2025,1.0
RE1,DEMINDELCAIR_MID,S101,2026,1.0
RE1,DEMINDELCAIR_MID,S101,2027,1.0
RE1,DEMINDELCAIR_MID,S101,2028,1.0
RE1,DEMINDELCAIR_MID,S101,2029,1.0
RE1,DEMINDELCAIR_MID,S101,2030,1.0
RE1,DEMINDELCAIR_MID,S101,2031,1.0
RE1,DEMINDELCAIR_MID,S101,2032,1.0
RE1,DEMINDELCAIR_MID,S101,2033,1.0
RE1,DEMINDELCAIR_MID,S101,2034,1.0
RE1,DEMINDELCAIR_MID,S101,2035,1.0
RE1,DEMINDELCAIR_MID,S101,2036,1.0
RE1,DEMINDELCAIR_MID,S101,2037,1.0
