REGION,TECHNOLOGY,YEAR,VALUE
RE1,DEMRESELCAIR_SPL_HIG,2042,0.7113
RE1,DEMRESELCAIR_SPL_HIG,2043,0.7113
RE1,DEMRESELCAIR_SPL_HIG,2044,0.7113
RE1,DEMRESELCAIR_SPL_HIG,2045,0.7113
RE1,DEMRESELCAIR_SPL_HIG,2046,0.7113
RE1,DEMRESELCAIR_SPL_HIG,2047,0.7113
RE1,DEMRESELCAIR_SPL_HIG,2048,0.7113
RE1,DEMRESELCAIR_SPL_HIG,2049,0.7113
RE1,DEMRESELCAIR_SPL_HIG,2050,0.7113
RE1,DEMRESELCAIR_SPL_HIG,2051,0.7113
RE1,DEMRESELCAIR_SPL_HIG,2052,0.7113
RE1,DEMRESELCAIR_SPL_HIG,2053,0.7113
RE1,DEMRESELCAIR_SPL_HIG,2054,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2022,0.7112999999999999
RE1,DEMRESELCAIR_SPL_HIG_RUR,2023,0.7112999999999999
RE1,DEMRESELCAIR_SPL_HIG_RUR,2024,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2025,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2026,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2027,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2028,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2029,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2030,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2031,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2032,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2033,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2034,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2035,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2036,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2037,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2038,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2039,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2040,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2041,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2042,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2043,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2044,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2045,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2046,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2047,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2048,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2049,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2050,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2051,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2052,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2053,0.7113
RE1,DEMRESELCAIR_SPL_HIG_RUR,2054,0.7113
RE1,DEMRESELCAIR_SPL_LOW,2022,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2023,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2024,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2025,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2026,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2027,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2028,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2029,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2030,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2031,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2032,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2033,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2034,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2035,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2036,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2037,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2038,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2039,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2040,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2041,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2042,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2043,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2044,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2045,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2046,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2047,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2048,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2049,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2050,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2051,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2052,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2053,0.4044
RE1,DEMRESELCAIR_SPL_LOW,2054,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2022,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2023,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2024,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2025,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2026,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2027,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2028,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2029,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2030,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2031,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2032,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2033,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2034,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2035,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2036,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2037,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2038,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2039,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2040,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2041,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2042,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2043,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2044,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2045,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2046,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2047,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2048,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2049,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2050,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2051,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2052,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2053,0.4044
RE1,DEMRESELCAIR_SPL_LOW_RUR,2054,0.4044
RE1,DEMRESELCAIR_SPL_MID,2022,0.5363
RE1,DEMRESELCAIR_SPL_MID,2023,0.5363
RE1,DEMRESELCAIR_SPL_MID,2024,0.5363
RE1,DEMRESELCAIR_SPL_MID,2025,0.5363
RE1,DEMRESELCAIR_SPL_MID,2026,0.5363
RE1,DEMRESELCAIR_SPL_MID,2027,0.5363
RE1,DEMRESELCAIR_SPL_MID,2028,0.5363
RE1,DEMRESELCAIR_SPL_MID,2029,0.5363
RE1,DEMRESELCAIR_SPL_MID,2030,0.5363
RE1,DEMRESELCAIR_SPL_MID,2031,0.5363
RE1,DEMRESELCAIR_SPL_MID,2032,0.5363
RE1,DEMRESELCAIR_SPL_MID,2033,0.5363
RE1,DEMRESELCAIR_SPL_MID,2034,0.5363
RE1,DEMRESELCAIR_SPL_MID,2035,0.5363
RE1,DEMRESELCAIR_SPL_MID,2036,0.5363
RE1,DEMRESELCAIR_SPL_MID,2037,0.5363
RE1,DEMRESELCAIR_SPL_MID,2038,0.5363
RE1,DEMRESELCAIR_SPL_MID,2039,0.5363
RE1,DEMRESELCAIR_SPL_MID,2040,0.5363
RE1,DEMRESELCAIR_SPL_MID,2041,0.5363
RE1,DEMRESELCAIR_SPL_MID,2042,0.5363
RE1,DEMRESELCAIR_SPL_MID,2043,0.5363
RE1,DEMRESELCAIR_SPL_MID,2044,0.5363
RE1,DEMRESELCAIR_SPL_MID,2045,0.5363
RE1,DEMRESELCAIR_SPL_MID,2046,0.5363
RE1,DEMRESELCAIR_SPL_MID,2047,0.5363
RE1,DEMRESELCAIR_SPL_MID,2048,0.5363
RE1,DEMRESELCAIR_SPL_MID,2049,0.5363
RE1,DEMRESELCAIR_SPL_MID,2050,0.5363
RE1,DEMRESELCAIR_SPL_MID,2051,0.5363
RE1,DEMRESELCAIR_SPL_MID,2052,0.5363
RE1,DEMRESELCAIR_SPL_MID,2053,0.5363
RE1,DEMRESELCAIR_SPL_MID,2054,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2022,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2023,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2024,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2025,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2026,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2027,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2028,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2029,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2030,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2031,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2032,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2033,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2034,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2035,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2036,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2037,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2038,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2039,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2040,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2041,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2042,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2043,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2044,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2045,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2046,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2047,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2048,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2049,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2050,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2051,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2052,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2053,0.5363
RE1,DEMRESELCAIR_SPL_MID_RUR,2054,0.5363
RE1,DEMRESELCCKN_HIG,2022,2.0355000000000003
RE1,DEMRESELCCKN_HIG,2023,2.0355000000000003
RE1,DEMRESELCCKN_HIG,2024,2.0355
RE1,DEMRESELCCKN_HIG,2025,2.0355
RE1,DEMRESELCCKN_HIG,2026,2.0355
RE1,DEMRESELCCKN_HIG,2027,2.0355
RE1,DEMRESELCCKN_HIG,2028,2.0355
RE1,DEMRESELCCKN_HIG,2029,2.0355
RE1,DEMRESELCCKN_HIG,2030,2.0355
RE1,DEMRESELCCKN_HIG,2031,2.0355
RE1,DEMRESELCCKN_HIG,2032,2.0355
RE1,DEMRESELCCKN_HIG,2033,2.0355
RE1,DEMRESELCCKN_HIG,2034,2.0355
RE1,DEMRESELCCKN_HIG,2035,2.0355
RE1,DEMRESELCCKN_HIG,2036,2.0355
RE1,DEMRESELCCKN_HIG,2037,2.0355
RE1,DEMRESELCCKN_HIG,2038,2.0355
RE1,DEMRESELCCKN_HIG,2039,2.0355
RE1,DEMRESELCCKN_HIG,2040,2.0355
RE1,DEMRESELCCKN_HIG,2041,2.0355
RE1,DEMRESELCCKN_HIG,2042,2.0355
RE1,DEMRESELCCKN_HIG,2043,2.0355
RE1,DEMRESELCCKN_HIG,2044,2.0355
RE1,DEMRESELCCKN_HIG,2045,2.0355
RE1,DEMRESELCCKN_HIG,2046,2.0355
RE1,DEMRESELCCKN_HIG,2047,2.0355
RE1,DEMRESELCCKN_HIG,2048,2.0355
RE1,DEMRESELCCKN_HIG,2049,2.0355
RE1,DEMRESELCCKN_HIG,2050,2.0355
RE1,DEMRESELCCKN_HIG,2051,2.0355
RE1,DEMRESELCCKN_HIG,2052,2.0355
RE1,DEMRESELCCKN_HIG,2053,2.0355
RE1,DEMRESELCCKN_HIG,2054,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2022,2.0355000000000003
RE1,DEMRESELCCKN_HIG_RUR,2023,2.0355000000000003
RE1,DEMRESELCCKN_HIG_RUR,2024,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2025,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2026,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2027,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2028,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2029,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2030,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2031,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2032,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2033,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2034,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2035,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2036,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2037,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2038,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2039,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2040,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2041,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2042,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2043,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2044,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2045,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2046,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2047,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2048,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2049,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2050,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2051,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2052,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2053,2.0355
RE1,DEMRESELCCKN_HIG_RUR,2054,2.0355
RE1,DEMRESELCCKN_LOW,2022,0.1221
RE1,DEMRESELCCKN_LOW,2023,0.1221
RE1,DEMRESELCCKN_LOW,2024,0.1221
RE1,DEMRESELCCKN_LOW,2025,0.1221
RE1,DEMRESELCCKN_LOW,2026,0.1221
RE1,DEMRESELCCKN_LOW,2027,0.1221
RE1,DEMRESELCCKN_LOW,2028,0.1221
RE1,DEMRESELCCKN_LOW,2029,0.1221
RE1,DEMRESELCCKN_LOW,2030,0.1221
RE1,DEMRESELCCKN_LOW,2031,0.1221
RE1,DEMRESELCCKN_LOW,2032,0.1221
RE1,DEMRESELCCKN_LOW,2033,0.1221
RE1,DEMRESELCCKN_LOW,2034,0.1221
RE1,DEMRESELCCKN_LOW,2035,0.1221
RE1,DEMRESELCCKN_LOW,2036,0.1221
RE1,DEMRESELCCKN_LOW,2037,0.1221
RE1,DEMRESELCCKN_LOW,2038,0.1221
RE1,DEMRESELCCKN_LOW,2039,0.1221
RE1,DEMRESELCCKN_LOW,2040,0.1221
RE1,DEMRESELCCKN_LOW,2041,0.1221
RE1,DEMRESELCCKN_LOW,2042,0.1221
RE1,DEMRESELCCKN_LOW,2043,0.1221
RE1,DEMRESELCCKN_LOW,2044,0.1221
RE1,DEMRESELCCKN_LOW,2045,0.1221
RE1,DEMRESELCCKN_LOW,2046,0.1221
RE1,DEMRESELCCKN_LOW,2047,0.1221
RE1,DEMRESELCCKN_LOW,2048,0.1221
RE1,DEMRESELCCKN_LOW,2049,0.1221
RE1,DEMRESELCCKN_LOW,2050,0.1221
RE1,DEMRESELCCKN_LOW,2051,0.1221
RE1,DEMRESELCCKN_LOW,2052,0.1221
RE1,DEMRESELCCKN_LOW,2053,0.1221
RE1,DEMRESELCCKN_LOW,2054,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2022,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2023,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2024,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2025,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2026,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2027,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2028,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2029,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2030,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2031,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2032,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2033,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2034,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2035,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2036,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2037,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2038,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2039,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2040,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2041,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2042,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2043,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2044,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2045,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2046,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2047,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2048,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2049,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2050,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2051,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2052,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2053,0.1221
RE1,DEMRESELCCKN_LOW_RUR,2054,0.1221
RE1,DEMRESELCCKN_MID,2022,1.0432
RE1,DEMRESELCCKN_MID,2023,1.0432
RE1,DEMRESELCCKN_MID,2024,1.0432
RE1,DEMRESELCCKN_MID,2025,1.0432
RE1,DEMRESELCCKN_MID,2026,1.0432
RE1,DEMRESELCCKN_MID,2027,1.0432
RE1,DEMRESELCCKN_MID,2028,1.0432
RE1,DEMRESELCCKN_MID,2029,1.0432
RE1,DEMRESELCCKN_MID,2030,1.0432
RE1,DEMRESELCCKN_MID,2031,1.0432
RE1,DEMRESELCCKN_MID,2032,1.0432
RE1,DEMRESELCCKN_MID,2033,1.0432
RE1,DEMRESELCCKN_MID,2034,1.0432
RE1,DEMRESELCCKN_MID,2035,1.0432
RE1,DEMRESELCCKN_MID,2036,1.0432
RE1,DEMRESELCCKN_MID,2037,1.0432
RE1,DEMRESELCCKN_MID,2038,1.0432
RE1,DEMRESELCCKN_MID,2039,1.0432
RE1,DEMRESELCCKN_MID,2040,1.0432
RE1,DEMRESELCCKN_MID,2041,1.0432
RE1,DEMRESELCCKN_MID,2042,1.0432
RE1,DEMRESELCCKN_MID,2043,1.0432
RE1,DEMRESELCCKN_MID,2044,1.0432
RE1,DEMRESELCCKN_MID,2045,1.0432
RE1,DEMRESELCCKN_MID,2046,1.0432
RE1,DEMRESELCCKN_MID,2047,1.0432
RE1,DEMRESELCCKN_MID,2048,1.0432
RE1,DEMRESELCCKN_MID,2049,1.0432
RE1,DEMRESELCCKN_MID,2050,1.0432
RE1,DEMRESELCCKN_MID,2051,1.0432
RE1,DEMRESELCCKN_MID,2052,1.0432
RE1,DEMRESELCCKN_MID,2053,1.0432
RE1,DEMRESELCCKN_MID,2054,1.0432
RE1,DEMRESELCCKN_MID_RUR,2022,1.0432
RE1,DEMRESELCCKN_MID_RUR,2023,1.0432
RE1,DEMRESELCCKN_MID_RUR,2024,1.0432
RE1,DEMRESELCCKN_MID_RUR,2025,1.0432
RE1,DEMRESELCCKN_MID_RUR,2026,1.0432
RE1,DEMRESELCCKN_MID_RUR,2027,1.0432
RE1,DEMRESELCCKN_MID_RUR,2028,1.0432
RE1,DEMRESELCCKN_MID_RUR,2029,1.0432
RE1,DEMRESELCCKN_MID_RUR,2030,1.0432
RE1,DEMRESELCCKN_MID_RUR,2031,1.0432
RE1,DEMRESELCCKN_MID_RUR,2032,1.0432
RE1,DEMRESELCCKN_MID_RUR,2033,1.0432
RE1,DEMRESELCCKN_MID_RUR,2034,1.0432
RE1,DEMRESELCCKN_MID_RUR,2035,1.0432
RE1,DEMRESELCCKN_MID_RUR,2036,1.0432
RE1,DEMRESELCCKN_MID_RUR,2037,1.0432
RE1,DEMRESELCCKN_MID_RUR,2038,1.0432
RE1,DEMRESELCCKN_MID_RUR,2039,1.0432
RE1,DEMRESELCCKN_MID_RUR,2040,1.0432
RE1,DEMRESELCCKN_MID_RUR,2041,1.0432
RE1,DEMRESELCCKN_MID_RUR,2042,1.0432
RE1,DEMRESELCCKN_MID_RUR,2043,1.0432
RE1,DEMRESELCCKN_MID_RUR,2044,1.0432
RE1,DEMRESELCCKN_MID_RUR,2045,1.0432
RE1,DEMRESELCCKN_MID_RUR,2046,1.0432
RE1,DEMRESELCCKN_MID_RUR,2047,1.0432
RE1,DEMRESELCCKN_MID_RUR,2048,1.0432
RE1,DEMRESELCCKN_MID_RUR,2049,1.0432
RE1,DEMRESELCCKN_MID_RUR,2050,1.0432
RE1,DEMRESELCCKN_MID_RUR,2051,1.0432
RE1,DEMRESELCCKN_MID_RUR,2052,1.0432
RE1,DEMRESELCCKN_MID_RUR,2053,1.0432
RE1,DEMRESELCCKN_MID_RUR,2054,1.0432
RE1,DEMRESELCFAN_HIG,2022,10.6618
RE1,DEMRESELCFAN_HIG,2023,10.6618
RE1,DEMRESELCFAN_HIG,2024,10.6618
RE1,DEMRESELCFAN_HIG,2025,10.6618
RE1,DEMRESELCFAN_HIG,2026,10.6618
RE1,DEMRESELCFAN_HIG,2027,10.6618
RE1,DEMRESELCFAN_HIG,2028,10.6618
RE1,DEMRESELCFAN_HIG,2029,10.6618
RE1,DEMRESELCFAN_HIG,2030,10.6618
RE1,DEMRESELCFAN_HIG,2031,10.6618
RE1,DEMRESELCFAN_HIG,2032,10.6618
RE1,DEMRESELCFAN_HIG,2033,10.6618
RE1,DEMRESELCFAN_HIG,2034,10.6618
RE1,DEMRESELCFAN_HIG,2035,10.6618
RE1,DEMRESELCFAN_HIG,2036,10.6618
RE1,DEMRESELCFAN_HIG,2037,10.6618
RE1,DEMRESELCFAN_HIG,2038,10.6618
RE1,DEMRESELCFAN_HIG,2039,10.6618
RE1,DEMRESELCFAN_HIG,2040,10.6618
RE1,DEMRESELCFAN_HIG,2041,10.6618
RE1,DEMRESELCFAN_HIG,2042,10.6618
RE1,DEMRESELCFAN_HIG,2043,10.6618
RE1,DEMRESELCFAN_HIG,2044,10.6618
RE1,DEMRESELCFAN_HIG,2045,10.6618
RE1,DEMRESELCFAN_HIG,2046,10.6618
RE1,DEMRESELCFAN_HIG,2047,10.6618
RE1,DEMRESELCFAN_HIG,2048,10.6618
RE1,DEMRESELCFAN_HIG,2049,10.6618
RE1,DEMRESELCFAN_HIG,2050,10.6618
RE1,DEMRESELCFAN_HIG,2051,10.6618
RE1,DEMRESELCFAN_HIG,2052,10.6618
RE1,DEMRESELCFAN_HIG,2053,10.6618
RE1,DEMRESELCFAN_HIG,2054,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2022,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2023,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2024,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2025,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2026,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2027,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2028,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2029,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2030,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2031,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2032,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2033,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2034,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2035,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2036,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2037,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2038,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2039,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2040,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2041,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2042,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2043,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2044,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2045,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2046,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2047,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2048,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2049,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2050,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2051,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2052,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2053,10.6618
RE1,DEMRESELCFAN_HIG_RUR,2054,10.6618
RE1,DEMRESELCFAN_LOW,2022,6.614800000000001
RE1,DEMRESELCFAN_LOW,2023,6.614800000000001
RE1,DEMRESELCFAN_LOW,2024,6.614800000000001
RE1,DEMRESELCFAN_LOW,2025,6.614800000000001
RE1,DEMRESELCFAN_LOW,2026,6.614800000000001
RE1,DEMRESELCFAN_LOW,2027,6.614800000000001
RE1,DEMRESELCFAN_LOW,2028,6.614800000000001
RE1,DEMRESELCFAN_LOW,2029,6.614800000000001
RE1,DEMRESELCFAN_LOW,2030,6.614800000000001
RE1,DEMRESELCFAN_LOW,2031,6.614800000000001
RE1,DEMRESELCFAN_LOW,2032,6.614800000000001
RE1,DEMRESELCFAN_LOW,2033,6.614800000000001
RE1,DEMRESELCFAN_LOW,2034,6.614800000000001
RE1,DEMRESELCFAN_LOW,2035,6.614800000000001
RE1,DEMRESELCFAN_LOW,2036,6.614800000000001
RE1,DEMRESELCFAN_LOW,2037,6.614800000000001
RE1,DEMRESELCFAN_LOW,2038,6.614800000000001
